timestamp,latency_avg,latency_std,latency_min,latency_max,packet_loss,http_response_time,bytes_sent_rate,bytes_recv_rate,dns_time,wifi_signal,is_anomaly
2025-01-01T02:00:00Z,43.02,2.29,38.44,47.6,0.98,542.5,49517.0,478640.0,70.0,-63,0
2025-01-01T02:00:30Z,26.64,3.89,18.87,34.42,0,518.1,11649.0,353731.0,16.0,-49,0
2025-01-01T02:01:00Z,48.23,7.54,33.16,63.31,0.76,554.6,32998.0,8358.0,70.9,-52,0
2025-01-01T02:01:30Z,750.83,66.71,11.44,950.96,0.43,88.9,40677.0,337179.0,99.6,-60,1
2025-01-01T02:02:00Z,29.43,3.48,22.47,36.39,0.24,493.4,4043.0,479669.0,63.2,-58,0
2025-01-01T02:02:30Z,37.29,6.94,23.42,51.16,1.25,419.9,42925.0,379913.0,24.8,-53,0
2025-01-01T02:03:00Z,20.93,5.92,9.09,32.77,0.61,123.0,42282.0,322631.0,49.8,-62,0
2025-01-01T02:03:30Z,41.31,7.31,26.7,55.93,0.32,440.0,28383.0,135912.0,112.0,-44,0
2025-01-01T02:04:00Z,45.38,1.23,42.92,47.84,0.12,563.0,15793.0,480754.0,76.6,-41,0
2025-01-01T02:04:30Z,44.91,3.09,38.72,51.1,0,373.3,28378.0,424796.0,86.1,-48,0
2025-01-01T02:05:00Z,35.19,7.92,19.35,51.03,0.23,456.6,25090.0,487175.0,20.6,-52,0
2025-01-01T02:05:30Z,47.11,5.3,36.51,57.7,0.81,389.7,48449.0,163525.0,81.6,-40,0
2025-01-01T02:06:00Z,25.64,7.59,10.46,40.81,0.53,304.6,34017.0,330506.0,24.0,-46,0
2025-01-01T02:06:30Z,35.09,2.88,29.34,40.84,0.7,277.6,39216.0,77561.0,55.9,-54,0
2025-01-01T02:07:00Z,43.58,3.52,36.54,50.62,0.51,220.3,6712.0,94102.0,62.1,-48,0
2025-01-01T02:07:30Z,38.45,4.88,28.69,48.21,0.63,390.4,39243.0,431927.0,16.3,-52,0
2025-01-01T02:08:00Z,53.54,7.34,38.86,68.21,1.05,588.6,28641.0,85207.0,55.0,-61,0
2025-01-01T02:08:30Z,34.35,2.17,30.01,38.69,0.78,223.5,15058.0,391442.0,52.9,-58,0
2025-01-01T02:09:00Z,21.16,4.21,12.75,29.57,0.52,150.5,438.0,198148.0,103.4,-53,0
2025-01-01T02:09:30Z,30.67,6.71,17.26,44.09,0.9,526.9,48714.0,68494.0,48.7,-43,0
2025-01-01T02:10:00Z,24.86,7.78,9.29,40.42,1.69,231.6,34778.0,245758.0,75.5,-58,0
2025-01-01T02:10:30Z,31.68,3.56,24.57,38.79,1.36,564.7,10070.0,498634.0,33.9,-41,0
2025-01-01T02:11:00Z,45.65,5.96,33.73,57.56,0.34,308.0,14637.0,346571.0,101.0,-40,0
2025-01-01T02:11:30Z,32.45,3.12,26.21,38.69,0.26,211.4,7792.0,211852.0,54.6,-51,0
2025-01-01T02:12:00Z,24.97,4.55,15.87,34.06,0.57,558.6,34616.0,272051.0,98.0,-54,0
2025-01-01T02:12:30Z,40.12,7.4,25.32,54.92,0,136.9,12487.0,332515.0,32.5,-46,0
2025-01-01T02:13:00Z,194.14,3.8,42.37,57.56,58.4,471.4,48289.0,215513.0,16.1,-57,1
2025-01-01T02:13:30Z,25.33,3.74,17.85,32.8,0.25,481.6,29471.0,250483.0,51.2,-65,0
2025-01-01T02:14:00Z,28.66,1.6,25.46,31.86,1.58,512.3,36535.0,174490.0,51.0,-40,0
2025-01-01T02:14:30Z,23.69,4.07,15.56,31.83,0.56,442.3,16014.0,150482.0,100.1,-62,0
2025-01-01T02:15:00Z,32.34,6.6,19.14,45.54,0.7,563.6,5696433.0,11395541.0,73.0,-55,1
2025-01-01T02:15:30Z,30.6,5.6,19.39,41.8,0.27,285.7,36896.0,441607.0,62.2,-52,0
2025-01-01T02:16:00Z,33.1,6.27,20.56,45.63,0.17,500.5,3222.0,51325.0,106.6,-60,0
2025-01-01T02:16:30Z,36.61,5.69,25.22,48.0,0.73,334.5,48299.0,157045.0,55.8,-53,0
2025-01-01T02:17:00Z,23.84,5.32,13.2,34.49,1.29,503.1,35329.0,149074.0,79.5,-63,0
2025-01-01T02:17:30Z,32.15,1.82,28.51,35.78,0.84,274.1,7154.0,194537.0,77.6,-47,0
2025-01-01T02:18:00Z,40.58,5.85,28.87,52.29,1.15,415.5,49995.0,277679.0,66.4,-61,0
2025-01-01T02:18:30Z,42.59,7.06,28.48,56.71,0,575.0,24282.0,97967.0,55.3,-48,0
2025-01-01T02:19:00Z,19.81,3.91,12.0,27.63,0.52,516.7,24486.0,41794.0,18.2,-41,0
2025-01-01T02:19:30Z,41.99,3.02,35.95,48.03,0.57,486.0,28326.0,386388.0,67.0,-49,0
2025-01-01T02:20:00Z,48.02,6.76,34.49,61.54,1.07,270.8,41148.0,21284.0,90.5,-48,0
2025-01-01T02:20:30Z,20.45,5.58,9.3,31.6,0.87,208.7,43753.0,16599.0,42.6,-63,0
2025-01-01T02:21:00Z,52.28,2.66,46.96,57.59,0.47,501.6,29437.0,175640.0,89.6,-45,0
2025-01-01T02:21:30Z,21.94,6.69,8.55,35.32,0,498.8,28547.0,266374.0,77.7,-60,0
2025-01-01T02:22:00Z,32.65,2.87,26.9,38.39,0.1,526.2,49276.0,339810.0,25.0,-41,0
2025-01-01T02:22:30Z,62.29,7.07,48.15,76.43,0,146.0,43317.0,125214.0,89.7,-58,0
2025-01-01T02:23:00Z,29.82,5.04,19.73,39.9,0,219.7,20770.0,226270.0,81.5,-41,0
2025-01-01T02:23:30Z,26.96,7.55,11.85,42.07,0.46,271.9,47518.0,163981.0,15.3,-41,0
2025-01-01T02:24:00Z,57.31,5.44,46.42,68.2,1.24,442.6,42520.0,397941.0,56.8,-52,0
2025-01-01T02:24:30Z,26.17,2.99,20.2,32.14,0.51,364.6,6617.0,426285.0,97.8,-44,0
2025-01-01T02:25:00Z,48.45,6.86,34.73,62.16,0.7,88.5,46479.0,79413.0,62.9,-52,0
2025-01-01T02:25:30Z,33.0,5.55,21.9,44.1,0.25,162.7,46643.0,137373.0,83.7,-57,0
2025-01-01T02:26:00Z,27.6,1.36,24.87,30.32,0,405.3,36327.0,377738.0,60.1,-63,0
2025-01-01T02:26:30Z,46.38,1.93,42.52,50.24,0.5,197.6,34031.0,5139.0,88.0,-62,0
2025-01-01T02:27:00Z,30.3,1.5,27.31,33.29,0.62,279.2,36565.0,51662.0,47.9,-56,0
2025-01-01T02:27:30Z,37.46,1.93,33.59,41.32,0,596.3,7228.0,265489.0,15.9,-45,0
2025-01-01T02:28:00Z,30.89,6.24,18.41,43.37,0.78,558.3,30842.0,221471.0,37.8,-62,0
2025-01-01T02:28:30Z,46.57,3.46,39.65,53.5,1.07,303.3,39575.0,124269.0,82.7,-58,0
2025-01-01T02:29:00Z,23.93,6.45,11.03,36.84,0.1,439.0,42410.0,329373.0,46.7,-49,0
2025-01-01T02:29:30Z,38.75,5.52,27.7,49.8,0.96,487.6,39710.0,120051.0,55.5,-58,0
2025-01-01T02:30:00Z,24.81,7.84,9.13,40.5,0.16,593.2,46703.0,66425.0,105.4,-47,0
2025-01-01T02:30:30Z,29.1,4.3,20.51,37.69,0.41,593.4,3742.0,293888.0,16.4,-59,0
2025-01-01T02:31:00Z,51.39,4.55,42.3,60.48,0.83,406.9,3221444.0,13064830.0,88.7,-63,1
2025-01-01T02:31:30Z,54.81,7.82,39.17,70.45,1.04,160.8,16405.0,293425.0,95.1,-45,0
2025-01-01T02:32:00Z,49.17,6.11,36.95,61.39,0.81,520.2,2990.0,43563.0,60.6,-51,0
2025-01-01T02:32:30Z,48.93,5.61,37.72,60.15,0.75,171.3,732.0,69037.0,16.2,-50,0
2025-01-01T02:33:00Z,17.7,6.05,5.61,29.79,0.37,166.8,6434.0,390671.0,43.2,-62,0
2025-01-01T02:33:30Z,52.83,2.9,47.03,58.64,0.67,113.2,35645.0,288538.0,23.1,-51,0
2025-01-01T02:34:00Z,53.62,2.17,49.28,57.95,0.84,161.8,38689.0,447187.0,85.8,-62,0
2025-01-01T02:34:30Z,32.0,7.04,17.92,46.08,0.49,207.2,23641.0,191798.0,30.8,-64,0
2025-01-01T02:35:00Z,49.09,3.94,41.21,56.96,0.08,247.3,20871.0,360284.0,43.5,-63,0
2025-01-01T02:35:30Z,45.94,1.37,43.21,48.68,1.01,196.1,25837.0,23441.0,57.1,-51,0
2025-01-01T02:36:00Z,36.27,1.6,33.06,39.48,0.07,317.5,18509.0,146152.0,97.4,-42,0
2025-01-01T02:36:30Z,21.96,4.45,13.05,30.86,0.65,481.8,9852.0,450271.0,94.9,-58,0
2025-01-01T02:37:00Z,37.0,4.79,27.42,46.59,0.45,410.7,34704.0,5293.0,50.2,-41,0
2025-01-01T02:37:30Z,44.39,1.73,40.94,47.85,0,355.5,11985.0,246268.0,21.3,-61,0
2025-01-01T02:38:00Z,53.8,7.28,39.24,68.37,1.12,350.3,35072.0,186560.0,117.3,-63,0
2025-01-01T02:38:30Z,20.77,3.76,13.25,28.29,0.48,387.8,3208.0,331391.0,28.7,-56,0
2025-01-01T02:39:00Z,27.86,5.91,16.05,39.67,1.32,462.4,15971.0,136342.0,22.8,-59,0
2025-01-01T02:39:30Z,35.61,1.74,32.13,39.09,0.26,313.8,15770.0,60808.0,52.6,-41,0
2025-01-01T02:40:00Z,32.19,1.84,28.51,35.87,0.87,162.0,34334.0,413280.0,88.2,-64,0
2025-01-01T02:40:30Z,38.52,5.98,26.56,50.47,0.28,583.6,19873.0,24951.0,46.4,-60,0
2025-01-01T02:41:00Z,698.22,98.78,13.48,994.5600000000001,0.81,209.9,23156.0,402046.0,29.7,-65,1
2025-01-01T02:41:30Z,39.31,5.41,28.48,50.13,0.07,415.2,29158.0,129781.0,100.3,-65,0
2025-01-01T02:42:00Z,39.65,6.67,26.32,52.98,1.18,127.8,42379.0,404539.0,27.9,-51,0
2025-01-01T02:42:30Z,44.47,6.07,32.33,56.61,0.26,338.0,19198.0,213619.0,52.2,-60,0
2025-01-01T02:43:00Z,29.65,5.3,19.05,40.25,0.59,400.8,32399.0,249696.0,107.7,-50,0
2025-01-01T02:43:30Z,33.99,2.4,29.2,38.78,0.77,540.0,26338.0,315562.0,99.2,-40,0
2025-01-01T02:44:00Z,211.37,4.36,14.59,32.02,17.2,486.3,17267.0,283043.0,48.8,-57,1
2025-01-01T02:44:30Z,348.71,46.88,24.7,489.35,0.12,325.3,17936.0,292202.0,39.4,-60,1
2025-01-01T02:45:00Z,39.19,6.35,26.49,51.88,0,572.9,28827.0,491341.0,55.8,-60,0
2025-01-01T02:45:30Z,19.86,5.88,8.09,31.63,0.0,555.3,1508.0,350430.0,114.5,-47,0
2025-01-01T02:46:00Z,53.04,6.67,39.7,66.39,0.2,584.6,27152.0,88191.0,19.0,-64,0
2025-01-01T02:46:30Z,37.38,1.0,35.37,39.39,1.1,557.3,10153.0,65680.0,90.3,-40,0
2025-01-01T02:47:00Z,34.06,5.11,23.85,44.27,0.59,557.0,38741.0,423317.0,105.4,-63,0
2025-01-01T02:47:30Z,44.37,1.71,40.96,47.79,0.32,236.9,6909.0,79173.0,114.6,-40,0
2025-01-01T02:48:00Z,26.29,5.95,14.39,38.19,0.54,372.2,44491.0,307048.0,52.5,-44,0
2025-01-01T02:48:30Z,38.87,5.82,27.23,50.51,0.88,146.2,36469.0,474420.0,114.6,-53,0
2025-01-01T02:49:00Z,36.69,2.27,32.14,41.24,0,245.5,40459.0,305885.0,82.2,-62,0
2025-01-01T02:49:30Z,45.49,2.67,40.16,50.82,1.14,590.8,8478.0,442717.0,24.3,-43,0
2025-01-01T02:50:00Z,33.83,1.08,31.67,35.99,0.05,189.0,34689.0,175565.0,97.6,-42,0
2025-01-01T02:50:30Z,148.8,7.78,7.19,38.32,6.8,540.0,24705.0,189667.0,72.3,-88,1
2025-01-01T02:51:00Z,32.56,7.66,17.24,47.88,0.92,118.6,8588.0,188041.0,91.9,-48,0
2025-01-01T02:51:30Z,44.0,7.9,28.2,59.79,0.44,544.5,35255.0,215946.0,83.6,-46,0
2025-01-01T02:52:00Z,37.55,2.44,32.67,42.42,0.69,178.8,34890.0,361158.0,91.6,-57,0
2025-01-01T02:52:30Z,33.68,3.75,26.18,41.18,0.71,365.8,24598.0,27725.0,15.4,-63,0
2025-01-01T02:53:00Z,27.89,2.4,23.09,32.69,0,93.4,8625.0,146260.0,23.6,-62,0
2025-01-01T02:53:30Z,25.73,5.63,14.48,36.99,0.85,127.4,27252.0,92848.0,108.0,-54,0
2025-01-01T02:54:00Z,45.34,2.84,39.66,51.03,0.65,515.3,28256.0,75990.0,88.1,-62,0
2025-01-01T02:54:30Z,28.06,7.79,12.47,43.65,1.02,386.7,27725.0,420478.0,100.9,-52,0
2025-01-01T02:55:00Z,25.96,5.01,15.94,35.98,0,202.5,15013.0,197705.0,104.7,-64,0
2025-01-01T02:55:30Z,49.56,5.74,38.07,61.04,0,402.5,6102.0,378716.0,33.2,-60,0
2025-01-01T02:56:00Z,36.87,3.96,28.94,44.79,0.26,593.9,21826.0,498636.0,80.9,-46,0
2025-01-01T02:56:30Z,53.77,1.47,50.83,56.71,0,281.8,19928.0,163400.0,44.0,-51,0
2025-01-01T02:57:00Z,50.48,5.11,40.25,60.71,0.56,486.5,5715.0,75246.0,74.5,-47,0
2025-01-01T02:57:30Z,56.14,4.94,46.26,66.02,0.08,132.5,14376.0,268049.0,51.1,-52,0
2025-01-01T02:58:00Z,27.66,4.31,19.04,36.29,0,169.5,20208.0,309313.0,86.5,-53,0
2025-01-01T02:58:30Z,41.9,2.66,36.57,47.23,0.21,3865.7,46050.0,448567.0,1748.6,-40,1
2025-01-01T02:59:00Z,24.33,2.6,19.14,29.52,0,236.2,37212.0,387128.0,48.7,-42,0
2025-01-01T02:59:30Z,31.06,2.48,26.1,36.02,0.24,508.5,37073.0,379867.0,106.1,-64,0
2025-01-01T03:00:00Z,39.67,4.55,30.58,48.77,0.86,150.5,42580.0,439727.0,18.0,-59,0
2025-01-01T03:00:30Z,36.05,1.23,33.59,38.51,0.66,106.3,18083.0,99955.0,53.7,-51,0
2025-01-01T03:01:00Z,31.61,1.21,29.18,34.04,0.31,273.7,29743.0,89203.0,106.4,-47,0
2025-01-01T03:01:30Z,24.36,2.81,18.74,29.98,1.29,512.1,4611.0,14212.0,20.2,-47,0
2025-01-01T03:02:00Z,36.57,2.58,31.42,41.72,0.84,187.5,32614.0,256884.0,105.8,-41,0
2025-01-01T03:02:30Z,29.74,2.21,25.32,34.17,0.54,496.4,11266.0,304368.0,114.0,-43,0
2025-01-01T03:03:00Z,28.45,3.64,21.18,35.72,0.09,261.3,12675.0,233616.0,86.1,-46,0
2025-01-01T03:03:30Z,44.58,5.64,33.31,55.85,0.86,518.5,18774.0,323847.0,79.0,-56,0
2025-01-01T03:04:00Z,26.01,2.94,20.13,31.88,0.55,249.1,13917.0,328232.0,115.0,-45,0
2025-01-01T03:04:30Z,45.02,7.3,30.42,59.61,1.19,498.8,40138.0,300217.0,84.4,-44,0
2025-01-01T03:05:00Z,46.58,3.07,40.44,52.72,0.59,551.6,20289.0,368498.0,76.2,-47,0
2025-01-01T03:05:30Z,26.27,5.8,14.66,37.87,1.16,411.9,23839.0,470364.0,52.6,-56,0
2025-01-01T03:06:00Z,46.03,2.27,41.49,50.56,0,130.8,6484.0,129697.0,99.9,-41,0
2025-01-01T03:06:30Z,55.26,5.58,44.1,66.42,0.15,195.6,11244.0,435780.0,59.1,-55,0
2025-01-01T03:07:00Z,25.41,1.82,21.76,29.06,0.21,107.9,31756.0,290366.0,80.2,-50,0
2025-01-01T03:07:30Z,14.89,3.67,7.55,22.24,0.5,235.1,2798.0,427193.0,29.4,-59,0
2025-01-01T03:08:00Z,56.07,7.91,40.25,71.88,0.42,154.5,43133.0,90588.0,23.5,-55,0
2025-01-01T03:08:30Z,41.3,1.03,39.23,43.36,1.14,222.2,38084.0,84719.0,95.3,-50,0
2025-01-01T03:09:00Z,35.98,4.04,27.91,44.05,0.24,303.3,21508.0,238961.0,15.5,-48,0
2025-01-01T03:09:30Z,33.82,3.26,27.31,40.33,0.56,513.3,9610.0,338536.0,80.8,-58,0
2025-01-01T03:10:00Z,41.19,1.72,37.75,44.63,0.2,341.7,15375.0,33111.0,19.8,-56,0
2025-01-01T03:10:30Z,22.91,4.04,14.84,30.98,0.42,437.1,6776.0,498071.0,66.5,-41,0
2025-01-01T03:11:00Z,56.2,3.82,48.55,63.84,0.14,198.8,36386.0,66037.0,92.1,-47,0
2025-01-01T03:11:30Z,46.27,6.54,33.18,59.36,1.05,275.1,32052.0,385739.0,80.4,-46,0
2025-01-01T03:12:00Z,27.35,1.14,25.07,29.63,0,438.7,20897.0,190437.0,72.5,-50,0
2025-01-01T03:12:30Z,39.2,1.07,37.07,41.33,1.23,298.9,5139.0,260394.0,80.4,-43,0
2025-01-01T03:13:00Z,37.29,6.03,25.22,49.35,0.29,141.2,5789.0,53579.0,35.9,-59,0
2025-01-01T03:13:30Z,48.18,3.51,41.17,55.19,0,293.1,8103.0,274295.0,110.6,-43,0
2025-01-01T03:14:00Z,34.64,5.7,23.24,46.04,0.53,551.6,41778.0,334676.0,30.7,-63,0
2025-01-01T03:14:30Z,49.29,7.33,34.62,63.95,0.86,415.1,22892.0,488657.0,42.7,-64,0
2025-01-01T03:15:00Z,36.29,3.03,30.22,42.36,0.63,496.8,15704.0,369401.0,25.0,-41,0
2025-01-01T03:15:30Z,40.45,5.53,29.39,51.51,0.52,250.9,44737.0,477567.0,43.2,-42,0
2025-01-01T03:16:00Z,37.52,3.81,29.91,45.13,0.21,580.4,13664.0,193165.0,104.3,-40,0
2025-01-01T03:16:30Z,39.56,1.93,35.7,43.41,0.3,457.7,49080.0,422253.0,25.9,-47,0
2025-01-01T03:17:00Z,25.25,5.28,14.7,35.81,0.27,485.2,30607.0,431357.0,107.4,-42,0
2025-01-01T03:17:30Z,50.33,1.79,46.75,53.91,1.32,293.9,2394.0,131176.0,48.0,-43,0
2025-01-01T03:18:00Z,18.7,6.07,6.57,30.83,0.37,196.5,47792.0,436635.0,69.5,-43,0
2025-01-01T03:18:30Z,47.16,2.74,41.68,52.64,0.91,259.8,33847.0,192746.0,103.1,-48,0
2025-01-01T03:19:00Z,33.84,7.54,18.76,48.92,0.45,342.9,23518.0,248170.0,32.4,-41,0
2025-01-01T03:19:30Z,36.52,1.35,33.81,39.22,1.82,195.8,32202.0,201937.0,39.7,-51,0
2025-01-01T03:20:00Z,31.15,4.49,22.17,40.13,0.4,244.4,49035.0,372747.0,16.9,-53,0
2025-01-01T03:20:30Z,34.83,1.64,31.55,38.1,0.5,394.2,30991.0,152647.0,68.4,-59,0
2025-01-01T03:21:00Z,26.21,6.78,12.66,39.77,0.62,504.6,42231.0,166320.0,95.6,-46,0
2025-01-01T03:21:30Z,26.26,1.8,22.67,29.86,0,474.8,11165.0,171008.0,102.1,-40,0
2025-01-01T03:22:00Z,19.59,1.32,16.94,22.23,0.39,165.4,7108.0,358570.0,90.8,-62,0
2025-01-01T03:22:30Z,36.69,6.97,22.76,50.62,0.74,192.1,41245.0,95694.0,50.5,-41,0
2025-01-01T03:23:00Z,52.07,5.12,41.83,62.32,0.08,481.5,22580.0,329399.0,115.4,-61,0
2025-01-01T03:23:30Z,51.32,4.87,41.57,61.06,0.52,305.1,29298.0,462223.0,97.0,-60,0
2025-01-01T03:24:00Z,43.48,1.72,40.03,46.93,1.32,421.9,30347.0,161261.0,107.5,-52,0
2025-01-01T03:24:30Z,49.64,2.92,43.81,55.47,0.07,581.1,48528.0,226696.0,29.0,-52,0
2025-01-01T03:25:00Z,44.06,6.9,30.26,57.86,0.11,364.9,15764.0,368541.0,73.1,-59,0
2025-01-01T03:25:30Z,29.11,3.42,22.28,35.94,0.21,429.6,49069.0,325218.0,115.6,-49,0
2025-01-01T03:26:00Z,24.73,6.33,12.08,37.38,0,372.4,29182.0,471365.0,89.6,-44,0
2025-01-01T03:26:30Z,39.46,6.93,25.6,53.32,0.16,500.3,26184.0,13123.0,30.3,-44,0
2025-01-01T03:27:00Z,33.13,7.88,17.36,48.9,1.37,435.4,7407.0,31485.0,97.4,-59,0
2025-01-01T03:27:30Z,52.97,1.72,49.53,56.4,0.68,531.4,37001.0,432488.0,93.0,-48,0
2025-01-01T03:28:00Z,17.19,5.87,5.44,28.93,0.44,440.3,2444.0,191101.0,58.7,-40,0
2025-01-01T03:28:30Z,30.14,1.09,27.96,32.32,1.09,210.7,31066.0,390572.0,106.4,-58,0
2025-01-01T03:29:00Z,30.94,6.29,18.37,43.51,0,364.2,30209.0,388185.0,116.3,-56,0
2025-01-01T03:29:30Z,38.91,7.74,23.44,54.39,0.48,462.2,6056.0,20797.0,44.3,-57,0
2025-01-01T03:30:00Z,28.37,3.31,21.74,35.0,0.31,449.0,7825.0,77275.0,48.9,-64,0
2025-01-01T03:30:30Z,21.42,3.11,15.2,27.64,0,490.8,27553.0,36904.0,89.3,-49,0
2025-01-01T03:31:00Z,36.52,4.54,27.44,45.59,0.67,296.3,26898.0,46427.0,38.2,-59,0
2025-01-01T03:31:30Z,30.93,7.65,15.63,46.24,0.86,401.5,23795.0,280887.0,94.0,-45,0
2025-01-01T03:32:00Z,215.76,7.33,15.04,44.37,18.5,399.1,31094.0,479469.0,86.7,-92,1
2025-01-01T03:32:30Z,50.77,3.62,43.52,58.02,0.01,497.5,22333.0,22404.0,109.3,-59,0
2025-01-01T03:33:00Z,38.9,7.8,23.3,54.51,0.61,482.1,26707.0,313653.0,37.1,-45,0
2025-01-01T03:33:30Z,41.95,1.73,38.49,45.4,0.11,359.6,35167.0,488124.0,96.4,-45,0
2025-01-01T03:34:00Z,48.69,1.17,46.35,51.02,0.83,452.8,1991.0,37087.0,33.7,-57,0
2025-01-01T03:34:30Z,28.59,2.81,22.97,34.22,0.34,281.8,31548.0,216796.0,16.8,-44,0
2025-01-01T03:35:00Z,50.95,1.44,48.07,53.84,0.53,467.9,2371.0,424201.0,52.6,-49,0
2025-01-01T03:35:30Z,36.95,1.61,33.73,40.16,0.09,477.9,21940.0,197859.0,84.4,-50,0
2025-01-01T03:36:00Z,38.12,6.58,24.96,51.27,1.31,521.7,14819.0,317206.0,46.3,-40,0
2025-01-01T03:36:30Z,19.97,1.08,17.82,22.13,0,534.9,7155.0,21366.0,75.1,-53,0
2025-01-01T03:37:00Z,43.06,6.24,30.58,55.53,0.36,549.8,17258.0,206621.0,82.8,-49,0
2025-01-01T03:37:30Z,40.58,2.77,35.04,46.12,1.13,139.6,33582.0,283863.0,20.7,-41,0
2025-01-01T03:38:00Z,46.12,4.85,36.42,55.81,0.48,231.1,3461.0,49552.0,91.2,-50,0
2025-01-01T03:38:30Z,25.7,2.64,20.42,30.98,1.08,228.3,3583.0,97153.0,66.0,-55,0
2025-01-01T03:39:00Z,30.46,4.96,20.54,40.38,1.12,269.5,15885.0,214440.0,15.5,-58,0
2025-01-01T03:39:30Z,31.63,2.94,25.76,37.51,0,266.9,34011.0,166116.0,65.4,-51,0
2025-01-01T03:40:00Z,30.67,2.23,26.21,35.13,1.1,395.4,42105.0,429427.0,29.7,-48,0
2025-01-01T03:40:30Z,33.55,6.09,21.37,45.74,0,543.9,42494.0,315997.0,100.3,-47,0
2025-01-01T03:41:00Z,16.63,4.86,6.91,26.35,0,362.6,49937.0,236316.0,96.4,-54,0
2025-01-01T03:41:30Z,45.36,7.0,31.36,59.36,0.08,149.6,25106.0,45732.0,53.2,-65,0
2025-01-01T03:42:00Z,45.47,5.3,34.87,56.06,0,166.2,25755.0,223387.0,33.8,-47,0
2025-01-01T03:42:30Z,50.98,4.38,42.22,59.75,0.34,266.6,11019.0,244077.0,21.6,-54,0
2025-01-01T03:43:00Z,29.09,6.54,16.01,42.17,0,281.8,45903.0,440835.0,19.2,-45,0
2025-01-01T03:43:30Z,31.52,6.81,17.91,45.14,0,514.1,13239.0,272403.0,33.3,-45,0
2025-01-01T03:44:00Z,16.79,1.54,13.7,19.87,0,210.8,48636.0,111838.0,57.6,-54,0
2025-01-01T03:44:30Z,21.47,4.51,12.44,30.5,0.58,152.3,8364.0,39006.0,82.6,-59,0
2025-01-01T03:45:00Z,42.46,6.72,29.03,55.9,1.07,423.8,20789.0,165447.0,26.9,-44,0
2025-01-01T03:45:30Z,36.45,6.83,22.78,50.12,0.79,91.7,2253.0,286957.0,31.9,-45,0
2025-01-01T03:46:00Z,39.36,2.16,35.03,43.69,0.32,559.7,25880.0,203025.0,116.8,-45,0
2025-01-01T03:46:30Z,212.18,2.98,26.23,38.17,85.6,124.6,22515.0,496392.0,106.1,-60,1
2025-01-01T03:47:00Z,37.71,5.62,26.48,48.95,0.21,217.6,36237.0,171664.0,62.6,-47,0
2025-01-01T03:47:30Z,31.16,1.12,28.93,33.39,0.68,351.8,45476.0,342342.0,101.8,-46,0
2025-01-01T03:48:00Z,21.35,1.27,18.8,23.89,0.6,487.6,25216.0,59199.0,65.6,-61,0
2025-01-01T03:48:30Z,34.52,7.56,19.4,49.65,0.49,432.9,21632.0,210632.0,106.9,-43,0
2025-01-01T03:49:00Z,37.31,6.53,24.26,50.37,1.39,278.2,29493.0,370826.0,95.0,-43,0
2025-01-01T03:49:30Z,28.16,6.36,15.44,40.88,0.67,553.2,4282.0,299347.0,72.1,-57,0
2025-01-01T03:50:00Z,30.52,5.05,20.43,40.61,0,141.3,459.0,327446.0,87.2,-55,0
2025-01-01T03:50:30Z,43.26,5.1,33.07,53.46,0.83,215.9,26852.0,282553.0,79.2,-44,0
2025-01-01T03:51:00Z,38.64,4.9,28.83,48.44,1.11,172.9,27999.0,242138.0,118.8,-47,0
2025-01-01T03:51:30Z,30.5,6.98,16.53,44.47,0,422.8,37416.0,223574.0,88.4,-60,0
2025-01-01T03:52:00Z,17.46,6.61,4.25,30.67,0.45,399.3,34260.0,26500.0,55.9,-45,0
2025-01-01T03:52:30Z,284.19,7.48,24.75,54.67,18.0,306.4,3298.0,111274.0,23.4,-83,1
2025-01-01T03:53:00Z,15.25,6.74,1.76,28.73,0,413.0,22005.0,101253.0,84.0,-40,0
2025-01-01T03:53:30Z,40.96,4.57,31.81,50.1,1.32,443.2,30798.0,337175.0,52.8,-45,0
2025-01-01T03:54:00Z,751.51,68.47,40.71,956.92,1.92,263.6,19818.0,293247.0,69.4,-42,1
2025-01-01T03:54:30Z,22.68,3.43,15.81,29.54,0.26,504.1,11392.0,481547.0,62.7,-53,0
2025-01-01T03:55:00Z,34.29,1.75,30.8,37.78,1.01,117.6,14783.0,473534.0,99.3,-57,0
2025-01-01T03:55:30Z,40.05,5.86,28.34,51.77,0,582.3,28202.0,385099.0,94.5,-41,0
2025-01-01T03:56:00Z,22.11,1.19,19.72,24.49,0.66,140.5,3471.0,317014.0,119.4,-44,0
2025-01-01T03:56:30Z,38.2,3.47,31.25,45.14,0.01,358.5,35071.0,132043.0,45.2,-53,0
2025-01-01T03:57:00Z,36.72,7.52,21.68,51.76,0.32,327.8,17742.0,447211.0,43.3,-42,0
2025-01-01T03:57:30Z,44.92,2.4,40.13,49.72,0.18,462.4,43650.0,103786.0,36.3,-58,0
2025-01-01T03:58:00Z,24.26,1.84,20.58,27.94,1.18,120.8,47793.0,246586.0,15.7,-48,0
2025-01-01T03:58:30Z,40.56,3.21,34.15,46.98,0.11,547.0,44061.0,287472.0,43.8,-60,0
2025-01-01T03:59:00Z,42.01,2.55,36.9,47.12,0.3,379.9,2802.0,399735.0,65.2,-48,0
2025-01-01T03:59:30Z,604.46,56.56,10.75,774.1400000000001,1.31,317.7,6106.0,259343.0,48.1,-65,1
2025-01-01T04:00:00Z,22.16,2.31,17.54,26.78,1.26,216.7,13543.0,479284.0,51.0,-60,0
